POET,POEM,VERSE,PART1,PART2,ERA,POEM_METER,VERSE_METER
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,8,لَا يَهْتَدِي لِطَرِيقِ الحَقِّ مَنْ عَمَهُ,بَلْ كَانَ بِالجَهْلِ مِمَّنْ نَالَ خُسْرَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,9,تَلْقَاهُ بَيْنَ الوَرَى بِالجَهْلِ مُنْكَسِرًا,لَا يَدْرِ مَا زَانَ فِي النَّاسِ وَمَا شَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,10,وَالعِلْمُ يَرْفَعُهُ فَوْقَ الوَرَى دَرَجًا,وَالنَّاسُ تَعْرِفُهُ بِالفَضْلِ إِذْعَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,11,وَطَالِبُ العِلْمِ إِنْ يُظْفِرْ بِبُغْيَتِهِ,يَنَالُ بِالعِلْمِ غُفْرَانًا وَرِضْوَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,12,فَاطْلُبْهُ لِلَّهِ لَا لِلْجَاهِ مُرْتَجِيًا,فَضْلًا وَفَوْزًا وَإِحْسَانًا وَإِيمَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,13,وَاطْلُبْهُ مُجْتَهِدًا مَا عِشْتَ مُحْتَسِبًا,لَا تَبْتَغِي بَدَلًا إِنْ كُنْتَ يَقْظَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,14,مَنْ نَالَهُ نَالَ فِي الدَّارَيْنِ مَنْزِلَةً,أَوْ فَاتَهُ نَالَ خُسْرَانًا وَنُقْصَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,15,وَيَا ذَلِ الجِدِّ فِي تَحْصِيلِهِ زَمَنًا,وَلَمْ يَكُنْ نَالَ بَعْدَ الجِدِّ عِرْفَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,16,فَلَنْ يَضِيعُ لَهُ سَعْيٌ وَلَا عَمَلٌ,عِنْدَ الإِلَهِ وَلَا يُولِيهِ خُسْرَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,17,فَطَالِبُ العِلْمِ إِنْ أَصْفَى سَرِيرَتِهِ,يَنَالُ مِنْ رَبِّنَا عَفْوًا وَغُفْرَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,18,فَالعِلْمُ يَرْفَعُهُ فِي الخُلْدِ مَنْزِلَةً,وَالجَهْلُ يُصْلِيهِ يَوْمَ الحَشْرِ نِيرَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,19,وَالجَهْلُ فِي هَذِهِ الدُّنْيَا يُنَقِّصُهُ,وَاللَّمُ يَكْسُوهُ تَاجُ العِزِّ إِعْلَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,20,وَإِنْ تُرِدْ نَهْجَ هَذَا العِلْمِ تَسْلُكُهُ,أَوْ رِمْتَ يَوْمًا لِمَا قَدْ قُلْتَ بُرْهَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,21,فَأَلْقِ سَمْعًا لِمَا أَبْدَى وَكُنْ يَقِظًا,وَلَا تَكُنْ غَافِلًا عَنْ ذَاكَ كَسْلَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,22,قَدْ أَلَّفَ الشَّيْخُ فِي التَّوْحِيدِ مُخْتَصَرًا,يَكْفِي أَخَا اللُّبِّ إِيضَاحًا وَتِبْيَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,23,فِيهِ البَيَانُ لِتَوْحِيدِ الإِلَهِ بِمَا,قَدْ يَفْعَلُ العَبْدُ لِلطَّاعَاتِ إِيمَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,24,حُبًّا وَخَوْفًا وَتَعْظِيمًا لَهُ وَجَلَا,وَخِشْيَةً مِنْهُ لِلرَّحْمَانِ إِذْعَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,25,كَذَاكَ نَذْرًا وَذَبْحًا وَاسْتِغَاثَتِنَا,وَالإِسْتِعَانَةُ بِالمَعْبُودِ مَوْلَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,26,وَغَيْرَ ذَلِكَ مِمَّا كَانَ يَفْعَلُهُ,لِلَّهِ مِنْ طَاعَةٍ سِرًّا وَإِعْلَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,27,وَفِيهِ تَوْحِيدَنَا رَبُّ العِبَادِ بِمَا,قَدْ يَفْعَلُ اللَّهُ أَحْكَامًا وَإِتْقَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,28,خَلْقًا وَرِزْقًا وَإِحْيَاءً وَمَقْدِرَةً,بِالإِخْتِرَاعِ لِمَا قَدْ شَاءَ أَوْ كَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,29,وَيُخْرِجُ الأَمْرَ عَنْ طُوقِ العِبَادِ لَهُ,وَذَاكَ مِنْ شَأْنِهِ أَعْظِمْ بِهِ شَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,30,وَفِيهِ تَوْحِيدَنَا الرَّحْمَانُ إِنَّ لَهُ,صِفَاةُ مَجْدٍ وَأَسْمَاءُ لِمَوْلَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,31,تِسْعٌ وَتِسْعُونَ إِسْمًا غَيْرَ مَا خَفِيَتْ,لَا يَسْتَطِيعُ لَهَا الإِنْسَانُ حُسْبَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,32,مِمَّا بِهِ اسْتَأْثَرَ الرَّحْمَانُ خَالِقَنَا,أَوْ كَانَ عَلَّمَهُ الرَّحْمَانُ إِنْسَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,33,نَمُرُّهَا كَيْفَ جَاءَتْ لَا نُكَفِّيهَا,بَلْ لَا نُؤَوِّلُهَا تَأْوِيلَ مَنْ مَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,34,وَفِيهِ تِبْيَانُ إِشْرَاكٍ يُنَاقِضُهُ,بَلْ مَا يُنَافِيهِ مِنْ كُفْرَانِ مَنْ خَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,35,أَوْ كَانَ يَقْدِحُ فِي التَّوْحِيدِ مِنْ بِدَعٍ,شَنْعَاءَ أَحْدَثُهَا مَنْ كَانَ فَتَّانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,36,أَوِ المَعَاصِي الَّتِي تُزْرِي بِفَاعِلِهَا,مِمَّا يُنَقِّصُ تَوْحِيدًا وَإِيمَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,37,فَسَاقَ أَنْوَاعَ تَوْحِيدِ الإِلَهِ كَمَا,قَدْ كَانَ يَعْرِفُهُ مَنْ كَانَ يَقْظَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,38,وَسَاقَ فِيهِ الَّذِي قَدْ كَانَ يَنْقُصُهُ,لِتَعْرِفَ الحَقَّ بِالأَضْدَادِ إِمْعَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,39,مُضَمِّنًا كُلَّ بَابٍ مِنْ تَرَاجِمِهِ,مِنَ النُّصُوصِ أَحَادِيثًا وَقُرْآنَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,40,الشَّيْخُ ضَمَّنَهُ مَا يَطْمَئِنُّ لَهُ,قَلْبُ المُوَحِّدِ إِيضَاحًا وَتِبْيَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,41,فَاشْدُدْ يَدَيْكَ بِهَذَا الأَصْلِ مُعْتَصِمًا,يُورِثْكَ فِيمَا سِوَى لِلَّهِ عِرْفَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,42,وَانْظُرْ بِقَلْبِكَ فِي مَبْنَى تَرَاجِمِهِ,تَلْقَى هُنَالِكَ لِلتَّحْقِيقِ عُنْوَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,43,وَلِلْمَسَائِلِ فَانْظُرْ تَلْقَهَا حِكَمًا,يَزْدَادُ مِنْهُنَّ أَهْلُ العِلْمِ إِنْقِسَمَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,44,وَقُلْ جَزَا اللَّهُ شَيْخَ المُسْلِمِينَ كَمَا,قَدْ شَادَ لِلْمِلَّةِ السَّمْحَاءِ أَرْكَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,45,فَقَامَ لِلَّهِ يَدْعُو النَّاسَ مُجْتَهِدًا,حَتَّى اسْتَجَابَ لَهُ مَثْنًى وَوِحْدَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,46,وَوَحِّدُوا اللَّهَ حَقًّا لَا شَرِيكَ لَهُ,مِنْ بَعْدِ مَا انْهَمَكُوا فِي الكُفْرِ أَزْمَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,47,وَأَصْبَحَ النَّاسُ بَعْدَ الجَهْلِ قَدْ عَلِمُوا,وَطَالَ مَا هَدَمُوا لِلدِّينِ بُغْيَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,48,وَأَظْهَرَ اللَّهُ هَذَا الدِّينَ وَانْتَشَرَتْ,أَحْكَامُهُ فِي الوَرَى مِنْ بَعْدِ أَنْ كَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,49,بِالجَهْلِ وَالكُفْرِ قَدْ أُرْسَتْ مَعَالِمُهُ,لَا يَعْرِفُ النَّاسُ إِلَّا الكُفْرَ أَزْمَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,50,يَدْعُونَ غَيْرَ الإِلَهِ الحَقِّ مِنْ سَفَهٍ,وَيَطْلُبُونَ مِنَ الأَمْوَاتِ غُفْرَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,51,وَيَنْكِسُونَ لِغَيْرِ اللَّهِ مَا ذَبَحُوا,وَيُنْذِرُونَ لِغَيْرِ اللَّهِ قُرْبَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,52,وَيَسْتَغِيثُونَ بِالأَمْوَاتِ إِنْ عَظُمَتْ,وَأَعْضَلَتْ شِدَّةٌ مِنْ حَادِثٍ كَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,53,وَيَنْدِبُونَ لَهَا زَيْدًا لِيَشْفِيهَا,بَلْ يَنْدُبُونَ لَهَا تَاجًا وَشَمْسَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,54,فَزَالَ عَنَّا ظَلَامَ الكُفْرِ وَانْطَمَسَتْ,أَعْلَامُهُ وَاسْتَزَادَ الدِّينَ إِعْلَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,55,بِاللَّهِ ثُمَّ بِهَذَا الشَّيْخِ حِينَ دَعَا,مَنْ صَدَّ أَوْ نَدَّ عَنْ تَوْحِيدِ مَوْلَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,56,فَلَيْسَ مِنْ أَحَدٍ يَدْعُو وَلِيجَتَهُ,يَوْمًا بِنَجْدٍ وَلَا يَدْعُونَ أَوْثَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,57,بَلِ الدُّعَا كُلُّهُ وَالدِّينُ أَجْمَعُهُ,لِلَّهِ لَا لِسِوَى الرَّحْمَانِ إِيمَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,58,فَاللَّهُ يُعْلِيهِ فِي الفِرْدَوْسِ مَنْزِلَةً,فَضْلًا وَجُودًا وَتَكْرِيمًا وَإِحْسَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,59,وَاللَّهُ يُولِيهِ أَلْطَافًا وَمَغْفِرَةً,وَرَحْمَةً مِنْهُ إِحْسَانًا وَرِضْوَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,60,ثُمَّ الصَّلَاةَ عَلَى المَعْصُومِ سَيِّدُنَا,أَزْكَى البَرِيَّةِ إِيمَانَا وَعِرْفَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,61,مَا مَاضَ بَرْقٌ وَمَا هِبْتَ النَّسِيمُ وَمَا,مَسَّ الحَجِيجُ لِبَيْتِ اللَّهِ أَرْكَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,62,أَوْ قَهْقَهَ الرَّعْدُ فِي هَدْبَاءِ مِدْحَتِهِ,أَوْ نَاحَ طَيْرٌ عَلَى الأَغْصَانِ أَزْمَانَا,Modern,bassit_complete,bassit_complete
Souleyman Ben Sahman,Yaa Taarikan Limaraadi Allah,63,وَالآلُ وَالصَّحْبُ ثُمَّ التَّابِعِينَ لَهُمْ,عَلَى المَحَجَّةِ إِيمَانًا وَإِحْسَانَا,Modern,bassit_complete,bassit_complete
Taabbata Charran,Inna Bi Chaabi,1,إِنَّ بِالشَّعْبِ الَّذِي دُونَ سَلْعٍ,لَقَتِيلًا دَمُهُو مَا يُطَلُّ,Before Islam: VIth century,madid_complete,madid_complete
Taabbata Charran,Inna Bi Chaabi,2,خَلَّفَ العِبْءَ عَلَيَّ وَوَلَّى,أَنَا بِالعِبْءِ لَهُ مُسْتَقِلُّ,Before Islam: VIth century,madid_complete,madid_complete
Taabbata Charran,Inna Bi Chaabi,3,وَوَرَاءَ الثَّأْرِ مِنِّي ابْنُ أُخْتٍ,مَصِعٌ عُقْدَتُهُو مَا تُحَلُّ,Before Islam: VIth century,madid_complete,madid_complete
Taabbata Charran,Inna Bi Chaabi,4,مُطْرِقٌ يَرْشُحُ سُمًّا كَمَا أَطْ,رَقَ أَفْعَى يَنْفُثُ السُّمَّ صِلُّ,Before Islam: VIth century,madid_complete,madid_complete
Taabbata Charran,Inna Bi Chaabi,5,خَبَرٌ مَا نَابَنَا مُصْمَئِلٌّ,جَلَّ حَتَّى دَقَّ فِيهِ الأَجَلُّ,Before Islam: VIth century,madid_complete,madid_complete
Taabbata Charran,Inna Bi Chaabi,6,بَزَّنِي الدَّهْرُ وَكَانَ غَشُومًا,بِأَبِيٍّ جَارُهُو مَا يُذَلُّ,Before Islam: VIth century,madid_complete,madid_complete
Taabbata Charran,Inna Bi Chaabi,7,شَامِسٌ فِي القُرِّ حَتَّى إِذَا مَا,ذَكَتِ الشِّعْرَى فَبَرْدٌ وَظِلُّ,Before Islam: VIth century,madid_complete,madid_complete
Taabbata Charran,Inna Bi Chaabi,8,يَابِسَ الجَنْبَيْنِ مِنْ غَيْرِ بُؤْسٍ,وَنَدِي الكَفَّيْنِ شَهْمٌ مُدِلُّ,Before Islam: VIth century,madid_complete,madid_complete
Taabbata Charran,Inna Bi Chaabi,9,ظَاعِنٌ بِالحَزْمِ حَتَّى إِذَا مَا,حَلَّ حَلَّ الحَزْمُ حَيْثُ يَحُلُّ,Before Islam: VIth century,madid_complete,madid_complete
Taabbata Charran,Inna Bi Chaabi,10,وَلَهُو طَعْمَانِ أَرْيٌ وَشَرْيٌ,وَكِلَا الطَّعْمَيْنِ قَدْ ذَاقَ كُلُّ,Before Islam: VIth century,madid_complete,madid_complete
Taabbata Charran,Inna Bi Chaabi,11,مُسْبِلٌ فِي الحَيِّ أَحْوَى رِفَلٌّ,وَإِذَا يَعْدُو فَسِمْعٌ أَزَلُّ,Before Islam: VIth century,madid_complete,madid_complete
Taabbata Charran,Inna Bi Chaabi,12,غَيْثُ مُزْنٍ غَامِرٌ حَيْثُ يُجْدِي,وَإِذَا يَسْطُو فَلَيْثٌ أَبَلُّ,Before Islam: VIth century,madid_complete,madid_complete
Taabbata Charran,Inna Bi Chaabi,13,يَرْكَبُ الهَوْلَ وَحِيدًا وَلَا,يَصْحَبُهُو إِلَّا اليَمَانِي الأَفَلُّ,Before Islam: VIth century,madid_complete,madid_complete
Taabbata Charran,Inna Bi Chaabi,14,فَلَئِنْ فَلَّتْ هُذَيْلٌ شَبَاهُ,لَبِمَا كَانَ هُذَيْلًا يَفُلُّ,Before Islam: VIth century,madid_complete,madid_complete
Taabbata Charran,Inna Bi Chaabi,15,وَبِمَا أَبْرَكَهُمْ فِي مُنَاخٍ,جَعْجَعٍ يَنْقُبُ فِيهِ الأَظَلُّ,Before Islam: VIth century,madid_complete,madid_complete
Taabbata Charran,Inna Bi Chaabi,16,صَلِيَتْ مِنِّى هُذَيْلٌ بِخِرْقٍ,لَا يَمَلُّ الشَّرَّ حَتَّى يَمَلُّوا,Before Islam: VIth century,madid_complete,madid_complete
Taabbata Charran,Inna Bi Chaabi,17,يُورِدُ الأَلَّةَ حَتَّى إِذَا مَا,نَهِلَتْ كَانَ لَهَا مِنْهُ عَلُّ,Before Islam: VIth century,madid_complete,madid_complete
Taabbata Charran,Inna Bi Chaabi,18,تَضْحَكُ الضَّبْعُ لِقَتْلَى هُذَيْلٍ,وَتَرَى الذِّئْبَ لَهَا يَسْتَهِلُّ,Before Islam: VIth century,madid_complete,madid_complete
Taabbata Charran,Inna Bi Chaabi,19,وَعِتَاقُ الطَّيْرِ تَهْفُو بِطَانًا,تَتَخَطَّاهُمْ فَمَا تَسْتَقِلُّ,Before Islam: VIth century,madid_complete,madid_complete
Taabbata Charran,Inna Bi Chaabi,20,وَفُتُوٍّ هَجَّرُوا ثُمَّ أَسْرُوا,لَيْلَهُمْ حَتَّى إِذَا انْجَابَ حَلُّوا,Before Islam: VIth century,madid_complete,madid_complete
Taabbata Charran,Inna Bi Chaabi,21,وَبِمَا صَبَّحَهَا فِي ذُرَاهَا,مِنْهُ بَعْدَ القَتْلِ نَهْلٌ وَشَلُّ,Before Islam: VIth century,madid_complete,madid_complete
Taabbata Charran,Inna Bi Chaabi,22,فَاحْتَسُوا أَنْفَاسَ نَوْمٍ فَلَمَّا,هَوَّمُو رُعْتَهُمُ فَاشْمَعَلُّوا,Before Islam: VIth century,madid_complete,madid_complete
