ID,POET,POEM,VERSE,PART2,PART1,ERA,POEM_METER,VERSE_METER
799,Taabbata Charran,Inna Bi Chaabi,29,إِنَّ جِسْمِي بَعْدَ خَالِي لَخَلُّ,فَاسْقِنِيهَا يَا سَوَادَ بْنَ عَمْرٍ,Before Islam: VIth century,madid_complete,madid_complete
800,Taabbata Charran,Inna Bi Chaabi,30,مِنْ ثِيَابِ الحَمْدِ ثَوْبٌ رِفَلُّ,رَائِحٌ بِالمَجْدِ غَادٍ عَلَيْهِ,Before Islam: VIth century,madid_complete,madid_complete
801,Taabbata Charran,Inna Bi Chaabi,31,عَاشَ فِي جَدْوَى يَدَيْهِ المُقِلُّ,أَفْتَحُ الرَّاحَةَ بِالجُودِ جُودًا,Before Islam: VIth century,madid_complete,madid_complete
1892,Tarafa Ibn Al Abd,Achajaaka Al rab3o,1,أَمْ رَمَادٌ دَارِسٌ حُمَمُهْ,أَشَجَاكَ الرَّبْعُ أَمْ قِدَمُهْ,Before Islam: VIth century,madid_complete,madid_complete
1893,Tarafa Ibn Al Abd,Achajaaka Al rab3o,2,بِالضُّحَى مُرَقِّشٌ يَشِمُهْ,كَسُطُورِ الرِّقِّ رَقَّشَهُ,Before Islam: VIth century,madid_complete,madid_complete
1894,Tarafa Ibn Al Abd,Achajaaka Al rab3o,3,وَجَرَى فِي رَيِّقٍ رِهَمُهْ,لَعِبَتْ بَعْدِي السُّيُولُ بِهِ,Before Islam: VIth century,madid_complete,madid_complete
1895,Tarafa Ibn Al Abd,Achajaaka Al rab3o,4,لِرَبِيعٍ دِيمَةٌ تَثِمُهْ,جَعَلَتْهُ حَمَّ كَلْكَلِهَا,Before Islam: VIth century,madid_complete,madid_complete
1896,Tarafa Ibn Al Abd,Achajaaka Al rab3o,5,فَتَنَاهِيهِ فَمُرْتَكَمُهْ,فَالكَثِيبُ مُعْشِبٌ أُنُفٌ,Before Islam: VIth century,madid_complete,madid_complete
1897,Tarafa Ibn Al Abd,Achajaaka Al rab3o,6,لَوْ أُطِيعُ النَّفْسَ لَمْ أَرِمُهْ,حَابِسِي رَسْمٌ وَقَفْتُ بِهِ,Before Islam: VIth century,madid_complete,madid_complete
1898,Tarafa Ibn Al Abd,Achajaaka Al rab3o,7,كَالإِمَاءِ أَشْرَفَتْ حُزَمُهْ,لَا أَرَى إِلَّا النَّعَامَ بِهِ,Before Islam: VIth century,madid_complete,madid_complete
1899,Tarafa Ibn Al Abd,Achajaaka Al rab3o,8,لَا يَضُرُّ مُعْدِمًا عَدَمُهْ,تَذْكُرُونَ إِذْ نُقَاتِلُكُمْ,Before Islam: VIth century,madid_complete,madid_complete
1900,Tarafa Ibn Al Abd,Achajaaka Al rab3o,9,فَإِذَا مَا جُزَّ نَصْطَرِمُهْ,أَنْتُمُ نَخْلٌ نُطِيفُ بِهِ,Before Islam: VIth century,madid_complete,madid_complete
1901,Tarafa Ibn Al Abd,Achajaaka Al rab3o,10,فِي ذَعَاعِ النَّخْلِ تَجْتَرِمُهْ,وَعَذَارِيكُمْ مُقَلِّصَةٌ,Before Islam: VIth century,madid_complete,madid_complete
1902,Tarafa Ibn Al Abd,Achajaaka Al rab3o,11,تَصْطَلِي نِيرَانَهُ خَدَمُهْ,عُجُزٌ شُمْطٌ مَعًا لَكُمُ,Before Islam: VIth century,madid_complete,madid_complete
1903,Tarafa Ibn Al Abd,Achajaaka Al rab3o,12,يَابِسُ الطَّحْمَاءِ أَوْ سَحَمُهْ,خَيْرُ مَا تَرْعَوْنَ مِنْ شَجَرٍ,Before Islam: VIth century,madid_complete,madid_complete
1904,Tarafa Ibn Al Abd,Achajaaka Al rab3o,13,سَعْيَ خَبٍّ كَاذِبٍ شِيَمُهْ,فَسَعَى الغَلَّاقُ بَيْنَهُمُ,Before Islam: VIth century,madid_complete,madid_complete
1905,Tarafa Ibn Al Abd,Achajaaka Al rab3o,14,فَأَتَى أَغْوَاهُمَا زُلَمُهْ,أَخَذَ الأَزْلَامَ مُقْتَسِمًا,Before Islam: VIth century,madid_complete,madid_complete
1906,Tarafa Ibn Al Abd,Achajaaka Al rab3o,15,زَيَّنَتْ جَلْهَاتِهِ أَكَمُهْ,وَالقَرَارُ بَطْنُهُ غَدَقٌ,Before Islam: VIth century,madid_complete,madid_complete
1907,Tarafa Ibn Al Abd,Achajaaka Al rab3o,16,ثُمَّ دَانَى بَيْنَنَا حَكَمُهْ,فَفَعَلْنَا ذَلِكُمْ زَمَنًا,Before Islam: VIth century,madid_complete,madid_complete
1908,Tarafa Ibn Al Abd,Achajaaka Al rab3o,17,مِنْ هِجَاءٍ سَائِرٍ كَلِمُهْ,إِنْ تُعِيدُوهَا نُعِدُّ لَكُمْ,Before Islam: VIth century,madid_complete,madid_complete
1909,Tarafa Ibn Al Abd,Achajaaka Al rab3o,18,فِي جَمِيعٍ جَحْفَلٍ لَهِمُهْ,وَقِتَالٍ لَا يُغِبُّكُمُ,Before Islam: VIth century,madid_complete,madid_complete
1910,Tarafa Ibn Al Abd,Achajaaka Al rab3o,19,ذِي زُهَاءٍ جَمَّةٍ بُهَمُهْ,رِزُّهُ قَدِّمْ وَهَبْ وَهَلَا,Before Islam: VIth century,madid_complete,madid_complete
1911,Tarafa Ibn Al Abd,Achajaaka Al rab3o,20,كَمَرَاغٍ سَاطِعٍ قَتَمُهْ,يَتْرُكُونَ القَاعَ تَحْتَهُمُ,Before Islam: VIth century,madid_complete,madid_complete
1912,Tarafa Ibn Al Abd,Achajaaka Al rab3o,21,آخِذًا قِرْنًا فَمُلْتَزِمُهْ,لَا تَرَى إِلَّا أَخَا رَجُلٍ,Before Islam: VIth century,madid_complete,madid_complete
1913,Tarafa Ibn Al Abd,Achajaaka Al rab3o,22,وَالثَّبِيتُ ثَبْتُهُ فَهَمُهْ,فَالهَبِيتُ لَا فُؤَادَ لَهُ,Before Islam: VIth century,madid_complete,madid_complete
1914,Tarafa Ibn Al Abd,Achajaaka Al rab3o,23,حَيْثُ تَهْدِي سَاقَهُ قَدَمُهْ,لِلْفَتَى عَقْلٌ يَعِيشُ بِهِ,Before Islam: VIth century,madid_complete,madid_complete
3172,Tarafa Ibn Al Abd,Moallaqa,1,تَلُوحُ كَبَاقِي الوَشْمِ فِي ظَاهِرِ اليَدِ,لِخَوْلَةَ أَطْلَالٌ بِبُرْقَةِ ثَهْمَدِ,Before Islam: VIth century,tawil_complete,tawil_complete
3173,Tarafa Ibn Al Abd,Moallaqa,2,يَقُولُونَ لَا تَهْلِكْ أَسًى وَتَجَلَّدِ,وُقُوفًا بِهَا صَحْبِي عَلَيَّ مَطِيَّهُمْ,Before Islam: VIth century,tawil_complete,tawil_complete
3174,Tarafa Ibn Al Abd,Moallaqa,3,خَلَايَا سَفِينٍ بِالنَّوَاصِفِ مِنْ دَدِ,كَأَنَّ حُدُوجَ المَالِكِيَّةِ غُدْوَةً,Before Islam: VIth century,tawil_complete,tawil_complete
3175,Tarafa Ibn Al Abd,Moallaqa,4,يَجُورُ بِهَا المَلَّاحُ طَوْرًا وَيَهْتَدِي,عَدَوْلِيَّةٌ أَوْ مِنْ سَفِينِ ابْنَ يَامِنٍ,Before Islam: VIth century,tawil_complete,tawil_complete
3176,Tarafa Ibn Al Abd,Moallaqa,5,كَمَا قَسَمَ التُّرْبَ المُفَايِلَ بِاليَدِ,يَشُقُّ حَبَابَ المَاءِ حَيْزُومُهَا بِهَا,Before Islam: VIth century,tawil_complete,tawil_complete
3177,Tarafa Ibn Al Abd,Moallaqa,6,مُظَاهِرُ سِمْطَيْ لُؤْلُؤٍ وَزَبَرْجَدِ,وَفِي الحَيِّ أَحْوَى يَنْفُضُ المَرْدَ شَادِنٌ,Before Islam: VIth century,tawil_complete,tawil_complete
3178,Tarafa Ibn Al Abd,Moallaqa,7,تَنَاوَلُ أَطْرَافَ البَرِيرِ وَتَرْتَدِي,خَذُولٌ تُرَاعِي رَبْرَبًا بِخَمِيلَةٍ,Before Islam: VIth century,tawil_complete,tawil_complete
3179,Tarafa Ibn Al Abd,Moallaqa,8,تَخَلَّلَ حُرَّ الرَّمْلِ دِعْصٍ لَهُ نَدِ,وَتَبْسِمُ عَنْ أَلْمَى كَأَنَّ مُنَوَّرًا,Before Islam: VIth century,tawil_complete,tawil_complete
3180,Tarafa Ibn Al Abd,Moallaqa,9,أُسِفَّ وَلَمْ تَكْدِمْ عَلَيْهِ بِإِثْمِدِ,سَقَتْهُ إِيَاةُ الشَّمْسِ إِلَّا لِثَاتِهِ,Before Islam: VIth century,tawil_complete,tawil_complete
3181,Tarafa Ibn Al Abd,Moallaqa,10,عَلَيْهِ نَقِيِّ اللَّوْنِ لَمْ يَتَخَدَّدِ,وَوَجْهٍ كَأَنَّ الشَّمْسَ أَلْقَتْ رِدَاءَهَا,Before Islam: VIth century,tawil_complete,tawil_complete
3182,Tarafa Ibn Al Abd,Moallaqa,11,بِعَوْجَاءَ مِرْقَالٍ تَلُوحُ وَتَغْتَدِي,وَإِنِّي لَأُمْضِي الهَمَّ عِنْدَ احْتِضَارِهِ,Before Islam: VIth century,tawil_complete,tawil_complete
3183,Tarafa Ibn Al Abd,Moallaqa,12,عَلَى لَاحِبٍ كَأَنَّهُ ظَهْرُ بُرْجُدِ,أَمُونٍ كَأَلْوَاحِ الإِرَانِ نَصَأْتُهَا,Before Islam: VIth century,tawil_complete,tawil_complete
3184,Tarafa Ibn Al Abd,Moallaqa,13,سَفَنَّجَةٌ تَبْرِي لَأَزْعَرَ أَرْبَدِ,جُمَالِيَّةٍ وَجْنَاءَ تَرْدَى كَأَنَّهَا,Before Islam: VIth century,tawil_complete,tawil_complete
3185,Tarafa Ibn Al Abd,Moallaqa,14,وَظِيفًا وَظِيفًا فَوْقَ مَوْرٍ مُعْبَّدِ,تُبَارِي عِتَاقًا نَاجِيَاتٍ وَأَتْبَعَتْ,Before Islam: VIth century,tawil_complete,tawil_complete
3186,Tarafa Ibn Al Abd,Moallaqa,15,حَدَائِقَ مَوْلِيَّ الأَسِرَّةِ أَغْيَدِ,تَرَبَّعَتِ القُفَّيْنِ فِي الشَّوْلِ تَرْتَعِي,Before Islam: VIth century,tawil_complete,tawil_complete
3187,Tarafa Ibn Al Abd,Moallaqa,16,بِذِي خُصَلٍ رَوْعَاتِ أَكْلَفَ مُلْبِدِ,تَرِيعُ إِلَى صَوْتِ المُهِيبِ وَتَتَّقِي,Before Islam: VIth century,tawil_complete,tawil_complete
3188,Tarafa Ibn Al Abd,Moallaqa,17,حِفَافَيْهِ شُكَّا فِي العَسِيبِ بِمِسْرَدِ,كَأَنَّ جَنَاحَيْ مَضْرَحِيٍّ تَكَنَّفَا,Before Islam: VIth century,tawil_complete,tawil_complete
3189,Tarafa Ibn Al Abd,Moallaqa,18,عَلَى حَشَفٍ كَالشَّنِّ ذَاوٍ مُجَدَّدِ,فَطَوْرًا بِهِ خَلْفَ الزَّمِيلِ وَتَارَةً,Before Islam: VIth century,tawil_complete,tawil_complete
3190,Tarafa Ibn Al Abd,Moallaqa,19,كَأَنَّهُمَا بَابَا مُنِيفٍ مُمَرَّدِ,لَهَا فَخِذَانِ أُكْمِلَ النَّحْضُ فِيهِمَا,Before Islam: VIth century,tawil_complete,tawil_complete
3191,Tarafa Ibn Al Abd,Moallaqa,20,وَأَجْرِنَةٌ لُزَّتْ بِرَأْيٍ مُنَضَّدِ,وَطَيٍّ مَحَالٍ كَالحَنِيِّ خُلُوفُهُ,Before Islam: VIth century,tawil_complete,tawil_complete
3192,Tarafa Ibn Al Abd,Moallaqa,21,وَأَطْرَ قِسِيٍّ تَحْتَ صَلْبٍ مُؤَيَّدِ,كَأَنَّ كِنَاسَيْ ضَالَةٍ يَكْنِفَانِهَا,Before Islam: VIth century,tawil_complete,tawil_complete
3193,Tarafa Ibn Al Abd,Moallaqa,22,تَمُرُّ بِسَلْمَيْ دَالِجٍ مُتَشَدِّدِ,لَهَا مِرْفَقَانِ أَفْتَلَانِ كَأَنَّمَا,Before Islam: VIth century,tawil_complete,tawil_complete
3194,Tarafa Ibn Al Abd,Moallaqa,23,لَتُكْتَنِفَنْ حَتَّى تُشَادَ بِقَرْمَدِ,كَقَنْطَرَةِ الرُّومِيِّ أَقْسَمَ رَبُّهَا,Before Islam: VIth century,tawil_complete,tawil_complete
3195,Tarafa Ibn Al Abd,Moallaqa,24,بَعِيدَةُ وَخْدِ الرِّجْلِ مَوَّارَةُ اليَدِ,صُهَابِيَّةُ العُثْنُونِ مُوجَدَةُ القَرَا,Before Islam: VIth century,tawil_complete,tawil_complete
3196,Tarafa Ibn Al Abd,Moallaqa,25,لَهَا عَضُدَاهَا فِي سَقِيفٍ مُسَنَّدِ,أُمِرَّتْ يَدَاهَا فَتْلَ شَزْرٍ وَأُجْنِحَتْ,Before Islam: VIth century,tawil_complete,tawil_complete
3197,Tarafa Ibn Al Abd,Moallaqa,26,لَهَا كَتِفَاهَا فِي مُعَالَى مُصَعَّدِ,جَنُوحٌ دِفَاقٌ عَنْدَلٌ ثُمَّ أُفْرِعَتْ,Before Islam: VIth century,tawil_complete,tawil_complete
3198,Tarafa Ibn Al Abd,Moallaqa,27,مَوَارِدُ مِنْ خَلْقَاءَ فِي ظَهْرِ قَرْدَدِ,كَأَنَّ عُلُوبَ النِّسْعِ فِي دَأَبَاتِهَا,Before Islam: VIth century,tawil_complete,tawil_complete
3199,Tarafa Ibn Al Abd,Moallaqa,28,بَنَائِقُ غُرٍّ فِي قَمِيصٍ مُقَدَّدِ,تَلَاقَى وَأَحْيَانًا تَبِينُ كَأَنَّهَا,Before Islam: VIth century,tawil_complete,tawil_complete
3200,Tarafa Ibn Al Abd,Moallaqa,29,كَسُكَّانِ بُوصِيٍّ بِدَجْلَةَ مُصْعِدِ,وَأَتْلَعُ نَهَّاضٌ إِذَا صَعَّدَتْ بِهِ,Before Islam: VIth century,tawil_complete,tawil_complete
3201,Tarafa Ibn Al Abd,Moallaqa,30,وَعَى المُلْتَقَى مِنْهَا إِلَى حَرْفِ مِبْرَدِ,وَجُمْجُمَةٌ مِثْلُ العَلَاةِ كَأَنَّمَا,Before Islam: VIth century,tawil_complete,tawil_complete
3202,Tarafa Ibn Al Abd,Moallaqa,31,كَسِبْتِ اليَمَانِي قَدُّهُ لَمْ يُجَرَّدِ,وَخَدٌّ كَقِرْطَاسِ الشَّآمِي وَمِشْفَرٌ,Before Islam: VIth century,tawil_complete,tawil_complete
3203,Tarafa Ibn Al Abd,Moallaqa,32,بِكَهْفَيْ حِجَاجَيْ صَخْرَةٍ قَلْتِ مَوْرِدِ,وَعَيْنَانِ كَالمَاوِيَّتَيْنِ اسْتَكَنَّتَا,Before Islam: VIth century,tawil_complete,tawil_complete
3204,Tarafa Ibn Al Abd,Moallaqa,33,كَمَكْحُولَتَيْ مَذْعُورَةٍ أُمِّ فَرْقَدِ,طَحُورَانِ عُوَّارَ القَذَى فَتَرَاهُمَا,Before Islam: VIth century,tawil_complete,tawil_complete
3205,Tarafa Ibn Al Abd,Moallaqa,34,لِهَجْسٍ خَفِيٍّ أَوْ لِصَوْتٍ مُنَدَّدِ,وَصَادِقَتَا سَمْعِ التَّوَجُّسِ لِلسُّرَى,Before Islam: VIth century,tawil_complete,tawil_complete
3206,Tarafa Ibn Al Abd,Moallaqa,35,كَسَامِعَتَيْ شَاةٍ بِحَوْمَلَ مُفْرَدِ,مُؤَلَّلَتَانِ تَعْرِفُ العِتْقَ فِيهِمَا,Before Islam: VIth century,tawil_complete,tawil_complete
3207,Tarafa Ibn Al Abd,Moallaqa,36,كَمِرْدَاةِ صَخْرٍ فِي صَفِيحٍ مُصَمَّدِ,وَأَرْوَعُ نَبَّاضٌ أَحَذُّ مُلَمْلَمٌ,Before Islam: VIth century,tawil_complete,tawil_complete
3208,Tarafa Ibn Al Abd,Moallaqa,37,عَتِيقٌ مَتَى تَرْجُمْ بِهِ الأَرْضَ تَزْدَدِ,وَأَعْلَمُ مَخْرُوتٌ مِنَ الأَنْفِ مَارِنٌ,Before Islam: VIth century,tawil_complete,tawil_complete
3209,Tarafa Ibn Al Abd,Moallaqa,38,مَخَافَةَ مَلْوِيٍّ مِنَ القَدِّ مُحْصَدِ,وَإِنْ شِئْتُ لَمْ تُرْقِلْ وَإِنْ شِئْتُ أَرْقَلَتْ,Before Islam: VIth century,tawil_complete,tawil_complete
3210,Tarafa Ibn Al Abd,Moallaqa,39,وَعَامَتْ بِضَبْعَيْهَا نَجَاءَ الخَفَيْدَدِ,وَإِنْ شِئْتُ سَامَى وَاسِطَ الكَوْرِ رَأْسُهَا,Before Islam: VIth century,tawil_complete,tawil_complete
3211,Tarafa Ibn Al Abd,Moallaqa,40,أَلَا لَيْتَنِي أَفْدِيكَ مِنْهَا وَأَفْتَدِي,عَلَى مِثْلِهَا أَمْضِي إِذَا قَالَ صَاحِبِي,Before Islam: VIth century,tawil_complete,tawil_complete
3212,Tarafa Ibn Al Abd,Moallaqa,41,أَلَا لَيْتَنِي أَفْدِيكَ مِنْهَا وَأَفْتَدِي,عَلَى مِثْلِهَا أَمْضِي إِذَا قَالَ صَاحِبِي,Before Islam: VIth century,tawil_complete,tawil_complete
3213,Tarafa Ibn Al Abd,Moallaqa,42,مُصَابًا وَلَوْ أَمْسَى عَلَى غَيْرِ مَرْصَدِ,وَجَاشَتْ إِلَيْهِ النَّفْسُ خَوْفًا وَخَالَهُ,Before Islam: VIth century,tawil_complete,tawil_complete
3214,Tarafa Ibn Al Abd,Moallaqa,43,عُنِيْتُ فَلَمْ أَكْسَلْ وَلَمْ أَتَبَلَّدِ,إِذَا القَوْمُ قَالُوا مَنْ فَتًى خِلْتُ أَنَّنِي,Before Islam: VIth century,tawil_complete,tawil_complete
3215,Tarafa Ibn Al Abd,Moallaqa,44,وَقَدْ خَبَّ آلُ الأمْعَزِ المُتَوَقِّدِ,أَحَلْتُ عَلَيْهَا بِالقَطِيْعِ فَأَجْذَمَتْ,Before Islam: VIth century,tawil_complete,tawil_complete
3216,Tarafa Ibn Al Abd,Moallaqa,45,تُرِي رَبَّهَا أَذْيَالَ سَحْلٍ مُمَدَّدِ,فَذَالَتْ كَمَا ذَالَتْ ولِيْدَةُ مَجْلِسٍ,Before Islam: VIth century,tawil_complete,tawil_complete
3217,Tarafa Ibn Al Abd,Moallaqa,46,وَإِنْ تَلْتَمِسْنِي فِي الحَوَانِيتِ تَصْطَدِ,فَإِنْ تَبْغِنِي فِي حَلْقَةِ القَوْمِ تَلْقِنِي,Before Islam: VIth century,tawil_complete,tawil_complete
3218,Tarafa Ibn Al Abd,Moallaqa,47,إِلَى ذِرْوَةِ البَيْتِ الشَّرِيْفِ المُصَمَّدِ,وَإِنْ يَلْتَقِ الحَيُّ الجَمِيْعُ تُلاَقِنِي,Before Islam: VIth century,tawil_complete,tawil_complete
3219,Tarafa Ibn Al Abd,Moallaqa,48,تَرُوحُ عَلَينَا بَيْنَ بُرْدٍ وَمُجْسَدِ,نَدَامَايَ بِيْضٌ كَالنُّجُومِ وَقَيْنَةٌ,Before Islam: VIth century,tawil_complete,tawil_complete
3220,Tarafa Ibn Al Abd,Moallaqa,49,بِجَسِّ النُّدَامَى بَضَّةُ المُتَجَرَّدِ,رَحِيبٌ قِطَابُ الجَيْبِ مِنْهَا رَقِيقَةٌ,Before Islam: VIth century,tawil_complete,tawil_complete
3221,Tarafa Ibn Al Abd,Moallaqa,50,عَلَى رِسْلِهَا مَطْرُوقَةً لَمْ تَشَدَّدِ,إِذَا نَحْنُ قُلْنَا أَسْمِعِيْنَا انْبَرَتْ لَنَا,Before Islam: VIth century,tawil_complete,tawil_complete
3222,Tarafa Ibn Al Abd,Moallaqa,51,تَجَاوُبَ أَظْآرٍ عَلَى رُبَعٍ رَدِ,إِذَا رَجَّعَتْ فِي صَوْتِهَا خِلْتَ صَوْتَهَا,Before Islam: VIth century,tawil_complete,tawil_complete
